l, lprime, t, j, h, Mvalue, per-item weight, per-item importance
Tanani_Sup, Fairbanks_Airport, 6, C8740, Truck-5, 1, 200, 0
Tanani_Sup, Fairbanks_Airport, 6, V4012, Truck-5, 13, 200, 0
Tanani_Sup, Fairbanks_Airport, 6, C8648, Truck-5, 1, 200, 0
Tanani_Sup, Fairbanks_Airport, 6, V0024, Truck-5, 65, 200, 0
Tanani_Sup, Fairbanks_Airport, 6, C8640, Truck-5, 1, 200, 0
Tanani_Sup, Fairbanks_Airport, 6, C8685, Truck-5, 1, 200, 0
Tanani_Sup, Fairbanks_Airport, 6, V4011, Truck-5, 13, 200, 0
Tanani_Sup, Fairbanks_Airport, 6, C8638, Truck-5, 1, 720, 0
Mud_Bay_Sup, Juneau_Airport, 6, M5030, Truck-5, 2, 510, 0
Mud_Bay_Sup, Juneau_Airport, 6, B0953, Truck-5, 1, 2230, 0
Mud_Bay_Sup, Juneau_Airport, 6, D0016, Truck-5, 2, 1640, 10000
Mud_Bay_Sup, Juneau_Airport, 6, M0001, Truck-5, 1, 790, 0
Mud_Bay_Sup, Juneau_Airport, 6, C0138, Truck-5, 2, 730, 0
Mud_Bay_Sup, Juneau_Airport, 6, D0030, Truck-5, 2, 10500, 10000
Mud_Bay_Sup, Juneau_Airport, 6, C3409, Truck-5, 4, 650, 0
Mud_Bay_Sup, Elmendorf_AFB, 6, V4550, Truck-5, 2, 200, 0
Mud_Bay_Sup, Elmendorf_AFB, 6, B0640, Truck-5, 1, 1920, 0
Mud_Bay_Sup, Elmendorf_AFB, 6, B0953, Truck-5, 1, 2230, 0
Mud_Bay_Sup, Elmendorf_AFB, 6, B0031, Truck-5, 1, 1045, 0
Mud_Bay_Sup, Elmendorf_AFB, 6, B0028, Truck-5, 2, 455, 0
Mud_Bay_Sup, Elmendorf_AFB, 6, B1580, Truck-5, 1, 2300, 0
Mud_Bay_Sup, Elmendorf_AFB, 6, V4340, Truck-5, 6, 200, 0
Mud_Bay_Sup, Elmendorf_AFB, 6, B0030, Truck-5, 1, 1045, 0
Mud_Bay_Sup, Elmendorf_AFB, 6, C0138, Truck-5, 11, 730, 0
Mud_Bay_Sup, Elmendorf_AFB, 6, C3409, Truck-5, 3, 650, 0
Mud_Bay_Sup, Elmendorf_AFB, 6, B2566, Truck-5, 1, 13440, 0
Mud_Bay_Sup, Fairbanks_Airport, 6, V0023, Truck-5, 12, 200, 0
