j,t,l, Inv, Inv_LB, shortage
B567, 1, Phase_II_D-Day_128_Support_Area, 0, 0, 0
B567, 1, Port_of_Belawan, 0, 0, 0
B567, 1, Banda_Aceh_Port, 28.8947, 0, 0
B567, 2, Phase_I__II_Recon_Deep_Staging_Location, 0, 0, 0
B567, 2, Phase_II_Farp_2A, 0, 0, 0
B567, 2, Phase_I_313_Staging_Location, 0, 0, 0
B567, 2, Phase_II_D1_128__328_Supporting_Position, 0, 0, 0
B567, 2, Phase_II_D2_PAA4, 0, 0, 0
B567, 2, Phase_II_PAA2, 0, 0, 0
B567, 2, Sultan_Iskandar_Muda_Airport, 1, 1, 0
B567, 2, Medan_Air_Base, 0, 0, 0
B567, 2, Phase_I_328_Staging_Location, 0, 0, 0
B567, 2, Phase_II_D3_PAA5, 0, 0, 0
B567, 2, Phase_II_D1_PAA_3, 0, 0, 0
B567, 2, Phase_I_128_Staging_Location, 0, 0, 0
B567, 2, Phase_II_D-Day_128_Support_Area, 0, 0, 0
B567, 2, Port_of_Belawan, 0, 0, 0
B567, 2, Banda_Aceh_Port, 22, 0, 0
B567, 3, Phase_I__II_Recon_Deep_Staging_Location, 0, 0, 0
B567, 3, Phase_II_Farp_2A, 0, 0, 0
B567, 3, Phase_I_313_Staging_Location, 0, 0, 0
B567, 3, Phase_II_D1_128__328_Supporting_Position, 0, 0, 0
B567, 3, Phase_II_D2_PAA4, 0, 0, 0
B567, 3, Phase_II_PAA2, 0, 0, 0
B567, 3, Sultan_Iskandar_Muda_Airport, 7.78947, 1, 0
B567, 3, Medan_Air_Base, 0, 0, 0
B567, 3, Phase_I_328_Staging_Location, 0, 0, 0
B567, 3, Phase_II_D3_PAA5, 0, 0, 0
B567, 3, Phase_II_D1_PAA_3, 0, 0, 0
B567, 3, Phase_I_128_Staging_Location, 0, 0, 0
B567, 3, Phase_II_D-Day_128_Support_Area, 0, 0, 0
B567, 3, Port_of_Belawan, 0, 0, 0
B567, 3, Banda_Aceh_Port, 22, 0, 0
B567, 4, Phase_I__II_Recon_Deep_Staging_Location, 0, 0, 0
B567, 4, Phase_II_Farp_2A, 0, 0, 0
B567, 4, Phase_I_313_Staging_Location, 0, 0, 0
B567, 4, Phase_II_D1_128__328_Supporting_Position, 0, 0, 0
B567, 4, Phase_II_D2_PAA4, 0, 0, 0
B567, 4, Phase_II_PAA2, 0, 0, 0
B567, 4, Sultan_Iskandar_Muda_Airport, 7.68421, 1, 0
B567, 4, Medan_Air_Base, 0, 0, 0
B567, 4, Phase_I_328_Staging_Location, 0, 0, 0
B567, 4, Phase_II_D3_PAA5, 0, 0, 0
B567, 4, Phase_II_D1_PAA_3, 0, 0, 0
B567, 4, Phase_I_128_Staging_Location, 0, 0, 0
B567, 4, Phase_II_D-Day_128_Support_Area, 0, 0, 0
B567, 4, Port_of_Belawan, 0, 0, 0
B567, 4, Banda_Aceh_Port, 22, 0, 0
B567, 5, Phase_I__II_Recon_Deep_Staging_Location, 0, 0, 0
B567, 5, Phase_II_Farp_2A, 0, 0, 0
B567, 5, Phase_I_313_Staging_Location, 0, 0, 0
B567, 5, Phase_II_D1_128__328_Supporting_Position, 0, 0, 0
B567, 5, Phase_II_D2_PAA4, 0, 0, 0
B567, 5, Phase_II_PAA2, 0, 0, 0
B567, 5, Sultan_Iskandar_Muda_Airport, 7.57895, 1, 0
B567, 5, Medan_Air_Base, 0, 0, 0
B567, 5, Phase_I_328_Staging_Location, 0, 0, 0
B567, 5, Phase_II_D3_PAA5, 0, 0, 0
B567, 5, Phase_II_D1_PAA_3, 0, 0, 0
B567, 5, Phase_I_128_Staging_Location, 0, 0, 0
B567, 5, Phase_II_D-Day_128_Support_Area, 0, 0, 0
B567, 5, Port_of_Belawan, 0, 0, 0
B567, 5, Banda_Aceh_Port, 22, 0, 0
B567, 6, Phase_I__II_Recon_Deep_Staging_Location, 0, 0, 0
B567, 6, Phase_II_Farp_2A, 0, 0, 0
B567, 6, Phase_I_313_Staging_Location, 0, 0, 0
B567, 6, Phase_II_D1_128__328_Supporting_Position, 0, 0, 0
B567, 6, Phase_II_D2_PAA4, 0, 0, 0
B567, 6, Phase_II_PAA2, 0, 0, 0
B567, 6, Sultan_Iskandar_Muda_Airport, 7.47368, 1, 0
B567, 6, Medan_Air_Base, 0, 0, 0
B567, 6, Phase_I_328_Staging_Location, 0, 0, 0
B567, 6, Phase_II_D3_PAA5, 0, 0, 0
B567, 6, Phase_II_D1_PAA_3, 0, 0, 0
B567, 6, Phase_I_128_Staging_Location, 0, 0, 0
B567, 6, Phase_II_D-Day_128_Support_Area, 0, 0, 0
B567, 6, Port_of_Belawan, 0, 0, 0
B567, 6, Banda_Aceh_Port, 22, 0, 0
B567, 7, Phase_I__II_Recon_Deep_Staging_Location, 0, 0, 0
B567, 7, Phase_II_Farp_2A, 0, 0, 0
B567, 7, Phase_I_313_Staging_Location, 0, 0, 0
B567, 7, Phase_II_D1_128__328_Supporting_Position, 0, 0, 0
B567, 7, Phase_II_D2_PAA4, 0, 0, 0
B567, 7, Phase_II_PAA2, 0, 0, 0
B567, 7, Sultan_Iskandar_Muda_Airport, 7.36842, 1, 0
B567, 7, Medan_Air_Base, 0, 0, 0
B567, 7, Phase_I_328_Staging_Location, 0, 0, 0
B567, 7, Phase_II_D3_PAA5, 0, 0, 0
B567, 7, Phase_II_D1_PAA_3, 0, 0, 0
B567, 7, Phase_I_128_Staging_Location, 0, 0, 0
B567, 7, Phase_II_D-Day_128_Support_Area, 0, 0, 0
B567, 7, Port_of_Belawan, 0, 0, 0
B567, 7, Banda_Aceh_Port, 22, 0, 0
B567, 8, Phase_I__II_Recon_Deep_Staging_Location, 0, 0, 0
B567, 8, Phase_II_Farp_2A, 0, 0, 0
B567, 8, Phase_I_313_Staging_Location, 0, 0, 0
B567, 8, Phase_II_D1_128__328_Supporting_Position, 0, 0, 0
B567, 8, Phase_II_D2_PAA4, 0, 0, 0
B567, 8, Phase_II_PAA2, 0, 0, 0
B567, 8, Sultan_Iskandar_Muda_Airport, 7.26316, 1, 0
B567, 8, Medan_Air_Base, 0, 0, 0
B567, 8, Phase_I_328_Staging_Location, 0, 0, 0
B567, 8, Phase_II_D3_PAA5, 0, 0, 0
B567, 8, Phase_II_D1_PAA_3, 0, 0, 0
B567, 8, Phase_I_128_Staging_Location, 0, 0, 0
B567, 8, Phase_II_D-Day_128_Support_Area, 0, 0, 0
B567, 8, Port_of_Belawan, 0, 0, 0
B567, 8, Banda_Aceh_Port, 22, 0, 0
B567, 9, Phase_I__II_Recon_Deep_Staging_Location, 0, 0, 0
B567, 9, Phase_II_Farp_2A, 0, 0, 0
B567, 9, Phase_I_313_Staging_Location, 0, 0, 0
B567, 9, Phase_II_D1_128__328_Supporting_Position, 0, 0, 0
B567, 9, Phase_II_D2_PAA4, 0, 0, 0
B567, 9, Phase_II_PAA2, 0, 0, 0
B567, 9, Sultan_Iskandar_Muda_Airport, 7.15789, 1, 0
B567, 9, Medan_Air_Base, 0, 0, 0
B567, 9, Phase_I_328_Staging_Location, 0, 0, 0
B567, 9, Phase_II_D3_PAA5, 0, 0, 0
B567, 9, Phase_II_D1_PAA_3, 0, 0, 0
B567, 9, Phase_I_128_Staging_Location, 0, 0, 0
B567, 9, Phase_II_D-Day_128_Support_Area, 0, 0, 0
B567, 9, Port_of_Belawan, 0, 0, 0
B567, 9, Banda_Aceh_Port, 22, 0, 0
B567, 10, Phase_I__II_Recon_Deep_Staging_Location, 0, 0, 0
B567, 10, Phase_II_Farp_2A, 0, 0, 0
B567, 10, Phase_I_313_Staging_Location, 0, 0, 0
B567, 10, Phase_II_D1_128__328_Supporting_Position, 0, 0, 0
B567, 10, Phase_II_D2_PAA4, 0, 0, 0
B567, 10, Phase_II_PAA2, 0, 0, 0
B567, 10, Sultan_Iskandar_Muda_Airport, 7.05263, 1, 0
B567, 10, Medan_Air_Base, 0, 0, 0
B567, 10, Phase_I_328_Staging_Location, 0, 0, 0
B567, 10, Phase_II_D3_PAA5, 0, 0, 0
B567, 10, Phase_II_D1_PAA_3, 0, 0, 0
B567, 10, Phase_I_128_Staging_Location, 0, 0, 0
B567, 10, Phase_II_D-Day_128_Support_Area, 0, 0, 0
B567, 10, Port_of_Belawan, 0, 0, 0
B567, 10, Banda_Aceh_Port, 22, 0, 0
B567, 11, Phase_I__II_Recon_Deep_Staging_Location, 0, 0, 0
B567, 11, Phase_II_Farp_2A, 0, 0, 0
B567, 11, Phase_I_313_Staging_Location, 0, 0, 0
B567, 11, Phase_II_D1_128__328_Supporting_Position, 0, 0, 0
B567, 11, Phase_II_D2_PAA4, 0, 0, 0
B567, 11, Phase_II_PAA2, 0, 0, 0
B567, 11, Sultan_Iskandar_Muda_Airport, 6.94737, 1, 0
B567, 11, Medan_Air_Base, 0, 0, 0
B567, 11, Phase_I_328_Staging_Location, 0, 0, 0
B567, 11, Phase_II_D3_PAA5, 0, 0, 0
B567, 11, Phase_II_D1_PAA_3, 0, 0, 0
B567, 11, Phase_I_128_Staging_Location, 0, 0, 0
B567, 11, Phase_II_D-Day_128_Support_Area, 0, 0, 0
B567, 11, Port_of_Belawan, 0, 0, 0
B567, 11, Banda_Aceh_Port, 22, 0, 0
B567, 12, Phase_I__II_Recon_Deep_Staging_Location, 0, 0, 0
B567, 12, Phase_II_Farp_2A, 0, 0, 0
B567, 12, Phase_I_313_Staging_Location, 0, 0, 0
B567, 12, Phase_II_D1_128__328_Supporting_Position, 0, 0, 0
B567, 12, Phase_II_D2_PAA4, 0, 0, 0
B567, 12, Phase_II_PAA2, 0, 0, 0
B567, 12, Sultan_Iskandar_Muda_Airport, 6.84211, 1, 0
B567, 12, Medan_Air_Base, 0, 0, 0
B567, 12, Phase_I_328_Staging_Location, 0, 0, 0
B567, 12, Phase_II_D3_PAA5, 0, 0, 0
B567, 12, Phase_II_D1_PAA_3, 0, 0, 0
B567, 12, Phase_I_128_Staging_Location, 0, 0, 0
B567, 12, Phase_II_D-Day_128_Support_Area, 0, 0, 0
B567, 12, Port_of_Belawan, 0, 0, 0
B567, 12, Banda_Aceh_Port, 22, 0, 0
B567, 13, Phase_I__II_Recon_Deep_Staging_Location, 0, 0, 0
B567, 13, Phase_II_Farp_2A, 0, 0, 0
B567, 13, Phase_I_313_Staging_Location, 0, 0, 0
B567, 13, Phase_II_D1_128__328_Supporting_Position, 0, 0, 0
B567, 13, Phase_II_D2_PAA4, 0, 0, 0
B567, 13, Phase_II_PAA2, 0, 0, 0
B567, 13, Sultan_Iskandar_Muda_Airport, 6.73684, 1, 0
B567, 13, Medan_Air_Base, 0, 0, 0
B567, 13, Phase_I_328_Staging_Location, 0, 0, 0
B567, 13, Phase_II_D3_PAA5, 0, 0, 0
B567, 13, Phase_II_D1_PAA_3, 0, 0, 0
B567, 13, Phase_I_128_Staging_Location, 0, 0, 0
B567, 13, Phase_II_D-Day_128_Support_Area, 0, 0, 0
B567, 13, Port_of_Belawan, 0, 0, 0
B567, 13, Banda_Aceh_Port, 22, 0, 0
B567, 14, Phase_I__II_Recon_Deep_Staging_Location, 0, 0, 0
B567, 14, Phase_II_Farp_2A, 0, 0, 0
B567, 14, Phase_I_313_Staging_Location, 0, 0, 0
B567, 14, Phase_II_D1_128__328_Supporting_Position, 0, 0, 0
B567, 14, Phase_II_D2_PAA4, 0, 0, 0
B567, 14, Phase_II_PAA2, 0, 0, 0
B567, 14, Sultan_Iskandar_Muda_Airport, 6.63158, 1, 0
B567, 14, Medan_Air_Base, 0, 0, 0
B567, 14, Phase_I_328_Staging_Location, 0, 0, 0
B567, 14, Phase_II_D3_PAA5, 0, 0, 0
B567, 14, Phase_II_D1_PAA_3, 0, 0, 0
B567, 14, Phase_I_128_Staging_Location, 0, 0, 0
B567, 14, Phase_II_D-Day_128_Support_Area, 0, 0, 0
B567, 14, Port_of_Belawan, 0, 0, 0
B567, 14, Banda_Aceh_Port, 22, 0, 0
B567, 15, Phase_I__II_Recon_Deep_Staging_Location, 0, 0, 0
B567, 15, Phase_II_Farp_2A, 0, 0, 0
B567, 15, Phase_I_313_Staging_Location, 0, 0, 0
B567, 15, Phase_II_D1_128__328_Supporting_Position, 0, 0, 0
B567, 15, Phase_II_D2_PAA4, 0, 0, 0
B567, 15, Phase_II_PAA2, 0, 0, 0
B567, 15, Sultan_Iskandar_Muda_Airport, 6.52632, 1, 0
B567, 15, Medan_Air_Base, 0, 0, 0
B567, 15, Phase_I_328_Staging_Location, 0, 0, 0
B567, 15, Phase_II_D3_PAA5, 0, 0, 0
B567, 15, Phase_II_D1_PAA_3, 0, 0, 0
B567, 15, Phase_I_128_Staging_Location, 0, 0, 0
B567, 15, Phase_II_D-Day_128_Support_Area, 0, 0, 0
B567, 15, Port_of_Belawan, 0, 0, 0
B567, 15, Banda_Aceh_Port, 22, 0, 0
B567, 16, Phase_I__II_Recon_Deep_Staging_Location, 0, 0, 0
B567, 16, Phase_II_Farp_2A, 0, 0, 0
B567, 16, Phase_I_313_Staging_Location, 0, 0, 0
B567, 16, Phase_II_D1_128__328_Supporting_Position, 0, 0, 0
B567, 16, Phase_II_D2_PAA4, 0, 0, 0
B567, 16, Phase_II_PAA2, 0, 0, 0
B567, 16, Sultan_Iskandar_Muda_Airport, 6.42105, 1, 0
B567, 16, Medan_Air_Base, 0, 0, 0
B567, 16, Phase_I_328_Staging_Location, 0, 0, 0
B567, 16, Phase_II_D3_PAA5, 0, 0, 0
B567, 16, Phase_II_D1_PAA_3, 0, 0, 0
B567, 16, Phase_I_128_Staging_Location, 0, 0, 0
B567, 16, Phase_II_D-Day_128_Support_Area, 0, 0, 0
B567, 16, Port_of_Belawan, 0, 0, 0
B567, 16, Banda_Aceh_Port, 22, 0, 0
B567, 17, Phase_I__II_Recon_Deep_Staging_Location, 0, 0, 0
B567, 17, Phase_II_Farp_2A, 0, 0, 0
B567, 17, Phase_I_313_Staging_Location, 0, 0, 0
B567, 17, Phase_II_D1_128__328_Supporting_Position, 0, 0, 0
B567, 17, Phase_II_D2_PAA4, 0, 0, 0
B567, 17, Phase_II_PAA2, 0, 0, 0
B567, 17, Sultan_Iskandar_Muda_Airport, 6.31579, 1, 0
B567, 17, Medan_Air_Base, 0, 0, 0
B567, 17, Phase_I_328_Staging_Location, 0, 0, 0
B567, 17, Phase_II_D3_PAA5, 0, 0, 0
B567, 17, Phase_II_D1_PAA_3, 0, 0, 0
B567, 17, Phase_I_128_Staging_Location, 0, 0, 0
B567, 17, Phase_II_D-Day_128_Support_Area, 0, 0, 0
B567, 17, Port_of_Belawan, 0, 0, 0
B567, 17, Banda_Aceh_Port, 22, 0, 0
B567, 18, Phase_I__II_Recon_Deep_Staging_Location, 0, 0, 0
B567, 18, Phase_II_Farp_2A, 0, 0, 0
B567, 18, Phase_I_313_Staging_Location, 0, 0, 0
B567, 18, Phase_II_D1_128__328_Supporting_Position, 0, 0, 0
B567, 18, Phase_II_D2_PAA4, 0, 0, 0
B567, 18, Phase_II_PAA2, 0, 0, 0
B567, 18, Sultan_Iskandar_Muda_Airport, 6.21053, 1, 0
B567, 18, Medan_Air_Base, 0, 0, 0
B567, 18, Phase_I_328_Staging_Location, 0, 0, 0
B567, 18, Phase_II_D3_PAA5, 0, 0, 0
B567, 18, Phase_II_D1_PAA_3, 0, 0, 0
B567, 18, Phase_I_128_Staging_Location, 0, 0, 0
B567, 18, Phase_II_D-Day_128_Support_Area, 0, 0, 0
B567, 18, Port_of_Belawan, 0, 0, 0
B567, 18, Banda_Aceh_Port, 22, 0, 0
B567, 19, Phase_I__II_Recon_Deep_Staging_Location, 0, 0, 0
B567, 19, Phase_II_Farp_2A, 0, 0, 0
B567, 19, Phase_I_313_Staging_Location, 0, 0, 0
B567, 19, Phase_II_D1_128__328_Supporting_Position, 0, 0, 0
B567, 19, Phase_II_D2_PAA4, 0, 0, 0
B567, 19, Phase_II_PAA2, 0, 0, 0
B567, 19, Sultan_Iskandar_Muda_Airport, 6.10526, 1, 0
B567, 19, Medan_Air_Base, 0, 0, 0
B567, 19, Phase_I_328_Staging_Location, 0, 0, 0
B567, 19, Phase_II_D3_PAA5, 0, 0, 0
B567, 19, Phase_II_D1_PAA_3, 0, 0, 0
B567, 19, Phase_I_128_Staging_Location, 0, 0, 0
B567, 19, Phase_II_D-Day_128_Support_Area, 0, 0, 0
B567, 19, Port_of_Belawan, 0, 0, 0
B567, 19, Banda_Aceh_Port, 20, 0, 0
B567, 20, Phase_I__II_Recon_Deep_Staging_Location, 0, 0, 0
B567, 20, Phase_II_Farp_2A, 0, 0, 0
B567, 20, Phase_I_313_Staging_Location, 0, 0, 0
B567, 20, Phase_II_D1_128__328_Supporting_Position, 0, 0, 0
B567, 20, Phase_II_D2_PAA4, 0, 0, 0
B567, 20, Phase_II_PAA2, 0, 0, 0
B567, 20, Sultan_Iskandar_Muda_Airport, 6, 1, 0
B567, 20, Medan_Air_Base, 0, 0, 0
B567, 20, Phase_I_328_Staging_Location, 0, 0, 0
B567, 20, Phase_II_D3_PAA5, 0, 0, 0
B567, 20, Phase_II_D1_PAA_3, 0, 0, 0
B567, 20, Phase_I_128_Staging_Location, 0, 0, 0
B567, 20, Phase_II_D-Day_128_Support_Area, 0, 0, 0
B567, 20, Port_of_Belawan, 0, 0, 0
B567, 20, Banda_Aceh_Port, 18, 0, 0
B567, 21, Phase_I__II_Recon_Deep_Staging_Location, 0, 0, 0
B567, 21, Phase_II_Farp_2A, 0, 0, 0
B567, 21, Phase_I_313_Staging_Location, 0, 0, 0
B567, 21, Phase_II_D1_128__328_Supporting_Position, 0, 0, 0
B567, 21, Phase_II_D2_PAA4, 0, 0, 0
B567, 21, Phase_II_PAA2, 0, 0, 0
B567, 21, Sultan_Iskandar_Muda_Airport, 6, 0, 0
B567, 21, Medan_Air_Base, 0, 0, 0
B567, 21, Phase_I_328_Staging_Location, 0, 0, 0
B567, 21, Phase_II_D3_PAA5, 0, 0, 0
B567, 21, Phase_II_D1_PAA_3, 0, 0, 0
B567, 21, Phase_I_128_Staging_Location, 2, 0, 0
B567, 21, Phase_II_D-Day_128_Support_Area, 0, 0, 0
B567, 21, Port_of_Belawan, 0, 0, 0
B567, 21, Banda_Aceh_Port, 18, 0, 0
B567, 22, Phase_I__II_Recon_Deep_Staging_Location, 0, 0, 0
B567, 22, Phase_II_Farp_2A, 0, 0, 0
B567, 22, Phase_I_313_Staging_Location, 0, 0, 0
B567, 22, Phase_II_D1_128__328_Supporting_Position, 0, 0, 0
B567, 22, Phase_II_D2_PAA4, 0, 0, 0
B567, 22, Phase_II_PAA2, 0, 0, 0
B567, 22, Sultan_Iskandar_Muda_Airport, 5.66667, 1, 0
B567, 22, Medan_Air_Base, 0, 0, 0
B567, 22, Phase_I_328_Staging_Location, 1.66667, 1, 0
B567, 22, Phase_II_D3_PAA5, 0, 0, 0
B567, 22, Phase_II_D1_PAA_3, 0, 0, 0
B567, 22, Phase_I_128_Staging_Location, 1.66667, 1, 0
B567, 22, Phase_II_D-Day_128_Support_Area, 0, 0, 0
B567, 22, Port_of_Belawan, 0, 0, 0
B567, 22, Banda_Aceh_Port, 18, 0, 0
B567, 23, Phase_I__II_Recon_Deep_Staging_Location, 0, 0, 0
B567, 23, Phase_II_Farp_2A, 0, 0, 0
B567, 23, Phase_I_313_Staging_Location, 0, 0, 0
B567, 23, Phase_II_D1_128__328_Supporting_Position, 0, 0, 0
B567, 23, Phase_II_D2_PAA4, 0, 0, 0
B567, 23, Phase_II_PAA2, 0, 0, 0
B567, 23, Sultan_Iskandar_Muda_Airport, 5.33333, 1, 0
B567, 23, Medan_Air_Base, 0, 0, 0
B567, 23, Phase_I_328_Staging_Location, 1.33333, 1, 0
B567, 23, Phase_II_D3_PAA5, 0, 0, 0
B567, 23, Phase_II_D1_PAA_3, 0, 0, 0
B567, 23, Phase_I_128_Staging_Location, 1.33333, 1, 0
B567, 23, Phase_II_D-Day_128_Support_Area, 0, 0, 0
B567, 23, Port_of_Belawan, 0, 0, 0
B567, 23, Banda_Aceh_Port, 14.6667, 0, 0
B567, 24, Phase_I__II_Recon_Deep_Staging_Location, 0, 0, 0
B567, 24, Phase_II_Farp_2A, 0, 0, 0
B567, 24, Phase_I_313_Staging_Location, 0, 0, 0
B567, 24, Phase_II_D1_128__328_Supporting_Position, 0, 0, 0
B567, 24, Phase_II_D2_PAA4, 0, 0, 0
B567, 24, Phase_II_PAA2, 0, 0, 0
B567, 24, Sultan_Iskandar_Muda_Airport, 5, 1, 0
B567, 24, Medan_Air_Base, 0, 0, 0
B567, 24, Phase_I_328_Staging_Location, 1, 1, 0
B567, 24, Phase_II_D3_PAA5, 0, 0, 0
B567, 24, Phase_II_D1_PAA_3, 0, 0, 0
B567, 24, Phase_I_128_Staging_Location, 1, 1, 0
B567, 24, Phase_II_D-Day_128_Support_Area, 0, 0, 0
B567, 24, Port_of_Belawan, 0, 0, 0
B567, 24, Banda_Aceh_Port, 14.6667, 0, 0
B567, 25, Phase_I__II_Recon_Deep_Staging_Location, 0, 0, 0
B567, 25, Phase_II_Farp_2A, 2, 0, 0
B567, 25, Phase_I_313_Staging_Location, 0, 0, 0
B567, 25, Phase_II_D1_128__328_Supporting_Position, 0, 0, 0
B567, 25, Phase_II_D2_PAA4, 0, 0, 0
B567, 25, Phase_II_PAA2, 0, 0, 0
B567, 25, Sultan_Iskandar_Muda_Airport, 5, 0, 0
B567, 25, Medan_Air_Base, 0, 0, 0
B567, 25, Phase_I_328_Staging_Location, 1, 0, 0
B567, 25, Phase_II_D3_PAA5, 0, 0, 0
B567, 25, Phase_II_D1_PAA_3, 0, 0, 0
B567, 25, Phase_I_128_Staging_Location, 1, 0, 0
B567, 25, Phase_II_D-Day_128_Support_Area, 1.33333, 0, 0
B567, 25, Port_of_Belawan, 0, 0, 0
B567, 25, Banda_Aceh_Port, 14.6667, 0, 0
B567, 26, Phase_I__II_Recon_Deep_Staging_Location, 0, 0, 0
B567, 26, Phase_II_Farp_2A, 1.66667, 1, 0
B567, 26, Phase_I_313_Staging_Location, 0, 0, 0
B567, 26, Phase_II_D1_128__328_Supporting_Position, 0, 0, 0
B567, 26, Phase_II_D2_PAA4, 0, 0, 0
B567, 26, Phase_II_PAA2, 0, 0, 0
B567, 26, Sultan_Iskandar_Muda_Airport, 4.66667, 1, 0
B567, 26, Medan_Air_Base, 0, 0, 0
B567, 26, Phase_I_328_Staging_Location, 1, 0, 0
B567, 26, Phase_II_D3_PAA5, 0, 0, 0
B567, 26, Phase_II_D1_PAA_3, 0, 0, 0
B567, 26, Phase_I_128_Staging_Location, 0.333333, 0, 0
B567, 26, Phase_II_D-Day_128_Support_Area, 1, 1, 0
B567, 26, Port_of_Belawan, 0, 0, 0
B567, 26, Banda_Aceh_Port, 14.6667, 0, 0
B567, 27, Phase_I__II_Recon_Deep_Staging_Location, 0, 0, 0
B567, 27, Phase_II_Farp_2A, 1.33333, 1, 0
B567, 27, Phase_I_313_Staging_Location, 0, 0, 0
B567, 27, Phase_II_D1_128__328_Supporting_Position, 0, 0, 0
B567, 27, Phase_II_D2_PAA4, 0, 0, 0
B567, 27, Phase_II_PAA2, 0, 0, 0
B567, 27, Sultan_Iskandar_Muda_Airport, 4.33333, 1, 0
B567, 27, Medan_Air_Base, 0, 0, 0
B567, 27, Phase_I_328_Staging_Location, 1, 0, 0
B567, 27, Phase_II_D3_PAA5, 0, 0, 0
B567, 27, Phase_II_D1_PAA_3, 0, 0, 0
B567, 27, Phase_I_128_Staging_Location, 0.333333, 0, 0
B567, 27, Phase_II_D-Day_128_Support_Area, 1.33333, 1, 0
B567, 27, Port_of_Belawan, 0, 0, 0
B567, 27, Banda_Aceh_Port, 14.6667, 0, 0
B567, 28, Phase_I__II_Recon_Deep_Staging_Location, 0, 0, 0
B567, 28, Phase_II_Farp_2A, 1, 1, 0
B567, 28, Phase_I_313_Staging_Location, 0, 0, 0
B567, 28, Phase_II_D1_128__328_Supporting_Position, 0, 0, 0
B567, 28, Phase_II_D2_PAA4, 0, 0, 0
B567, 28, Phase_II_PAA2, 0, 0, 0
B567, 28, Sultan_Iskandar_Muda_Airport, 4, 1, 0
B567, 28, Medan_Air_Base, 0, 0, 0
B567, 28, Phase_I_328_Staging_Location, 0, 0, 0
B567, 28, Phase_II_D3_PAA5, 0, 0, 0
B567, 28, Phase_II_D1_PAA_3, 0, 0, 0
B567, 28, Phase_I_128_Staging_Location, 0.333333, 0, 0
B567, 28, Phase_II_D-Day_128_Support_Area, 1, 1, 0
B567, 28, Port_of_Belawan, 0, 0, 0
B567, 28, Banda_Aceh_Port, 14.6667, 0, 0
B567, 29, Phase_I__II_Recon_Deep_Staging_Location, 0, 0, 0
B567, 29, Phase_II_Farp_2A, 0.333333, 0, 0
B567, 29, Phase_I_313_Staging_Location, 0, 0, 0
B567, 29, Phase_II_D1_128__328_Supporting_Position, 1, 0, 0
B567, 29, Phase_II_D2_PAA4, 0, 0, 0
B567, 29, Phase_II_PAA2, 0, 0, 0
B567, 29, Sultan_Iskandar_Muda_Airport, 4, 0, 0
B567, 29, Medan_Air_Base, 0, 0, 0
B567, 29, Phase_I_328_Staging_Location, 0, 0, 0
B567, 29, Phase_II_D3_PAA5, 0, 0, 0
B567, 29, Phase_II_D1_PAA_3, 0, 0, 0
B567, 29, Phase_I_128_Staging_Location, 0.333333, 0, 0
B567, 29, Phase_II_D-Day_128_Support_Area, 1, 0, 0
B567, 29, Port_of_Belawan, 0, 0, 0
B567, 29, Banda_Aceh_Port, 14.6667, 0, 0
B567, 30, Phase_I__II_Recon_Deep_Staging_Location, 0, 0, 0
B567, 30, Phase_II_Farp_2A, 0.333333, 0, 0
B567, 30, Phase_I_313_Staging_Location, 0, 0, 0
B567, 30, Phase_II_D1_128__328_Supporting_Position, 1.33333, 1, 0
B567, 30, Phase_II_D2_PAA4, 0, 0, 0
B567, 30, Phase_II_PAA2, 0, 0, 0
B567, 30, Sultan_Iskandar_Muda_Airport, 3.66667, 1, 0
B567, 30, Medan_Air_Base, 0, 0, 0
B567, 30, Phase_I_328_Staging_Location, 0, 0, 0
B567, 30, Phase_II_D3_PAA5, 0, 0, 0
B567, 30, Phase_II_D1_PAA_3, 0, 0, 0
B567, 30, Phase_I_128_Staging_Location, 0.333333, 0, 0
B567, 30, Phase_II_D-Day_128_Support_Area, 1, 0, 0
B567, 30, Port_of_Belawan, 0, 0, 0
B567, 30, Banda_Aceh_Port, 14.6667, 0, 0
B567, 31, Phase_I__II_Recon_Deep_Staging_Location, 0, 0, 0
B567, 31, Phase_II_Farp_2A, 0.333333, 0, 0
B567, 31, Phase_I_313_Staging_Location, 0, 0, 0
B567, 31, Phase_II_D1_128__328_Supporting_Position, 1, 1, 0
B567, 31, Phase_II_D2_PAA4, 0, 0, 0
B567, 31, Phase_II_PAA2, 0, 0, 0
B567, 31, Sultan_Iskandar_Muda_Airport, 3.33333, 1, 0
B567, 31, Medan_Air_Base, 0, 0, 0
B567, 31, Phase_I_328_Staging_Location, 0, 0, 0
B567, 31, Phase_II_D3_PAA5, 0, 0, 0
B567, 31, Phase_II_D1_PAA_3, 0, 0, 0
B567, 31, Phase_I_128_Staging_Location, 0, 0, 0
B567, 31, Phase_II_D-Day_128_Support_Area, 1, 0, 0
B567, 31, Port_of_Belawan, 0, 0, 0
B567, 31, Banda_Aceh_Port, 14.6667, 0, 0
B567, 32, Phase_I__II_Recon_Deep_Staging_Location, 0, 0, 0
B567, 32, Phase_II_Farp_2A, 0.333333, 0, 0
B567, 32, Phase_I_313_Staging_Location, 0, 0, 0
B567, 32, Phase_II_D1_128__328_Supporting_Position, 1, 1, 0
B567, 32, Phase_II_D2_PAA4, 0, 0, 0
B567, 32, Phase_II_PAA2, 0, 0, 0
