l,lprime,t,j,h,Mvalue,per-item weight,per-item importance,sym1,sym2,Reach
Banda_Aceh_Port,Phase_I_313_Staging_Location,20, CRTG-_762MM_4_BALL_M801TRCR_M62, JLTV_M1279A1,35.3333,17.75,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_I_313_Staging_Location,20, B508, JLTV_M1279A1,2.66667,18.5,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_I_313_Staging_Location,20, A606, JLTV_M1279A1,2.33333,36.2,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_I_313_Staging_Location,20, A363, JLTV_M1279A1,3.0,36.5,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_I_313_Staging_Location,20, BA14, JLTV_M1279A1,1.33333,44.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_I_313_Staging_Location,20, CO_A_5TH_LAR_BN, JLTV_M1279A1,22.0,210.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_I_313_Staging_Location,20, WH54, JLTV_M1279A1,3.66667,61.56,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_I_313_Staging_Location,20, G955, JLTV_M1279A1,8.0,1.6,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_I_313_Staging_Location,20, ALPHA_BTRY_313, JLTV_M1279A1,26.0,210.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_I_313_Staging_Location,20, WH51, JLTV_M1279A1,3.66667,66.6,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_I_313_Staging_Location,20, CA30, JLTV_M1279A1,5.66667,66.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_I_313_Staging_Location,20, G940, JLTV_M1279A1,8.0,34.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_I_313_Staging_Location,20, AA53, JLTV_M1279A1,2.0,33.5,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_I_313_Staging_Location,20, CRTG-_556MM_TRCR_M856, JLTV_M1279A1,4.0,30.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_I_313_Staging_Location,20, L305, JLTV_M1279A1,8.0,1.46,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_I_313_Staging_Location,20, L312, JLTV_M1279A1,14.0,1.64,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_I_313_Staging_Location,20, C871, JLTV_M1279A1,13.0,12.3,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_I_313_Staging_Location,20, AA04, JLTV_M1279A1,6.0,17.75,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_I_313_Staging_Location,20, CRTG-_CAL_50_API_M8API-T_M20_LNKD_AC, AMK25,31.3333,35.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_I_313_Staging_Location,20, ALPHA_BTRY_313, AMK25,112.0,210.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_I_313_Staging_Location,20, B509, AMK25,3.0,18.5,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_I_313_Staging_Location,20, B542, AMK25,17.3333,42.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_I_313_Staging_Location,20, Cartridge-_Caliber_50_4_SLAP_M9031_SLAP-T_M962_Linked, AMK25,1.33333,35.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_I_313_Staging_Location,20, CRTG-_40MM_ILLUM_RED_STAR_PARA_M662_SIGNAL_RD, AMK25,3.0,18.5,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_I_313_Staging_Location,20, Grenade-_66mm_Smoke_Screening-_RP_Veh_Launched_MK1_MOD0, AMK25,238.0,17.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_I_313_Staging_Location,20, CA41, AMK25,2.33333,26.4,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_I_313_Staging_Location,20, C484, AMK25,13.0,12.43,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_I_313_Staging_Location,20, Rocket-_298mm_Alternative_Warhead_M30A2_IM_GMLRS, AMK25,6.0,5072.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_I_313_Staging_Location,20, L311, AMK25,2.0,1.64,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_I_313_Staging_Location,20, CA51, AMK25,2.33333,27.5,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_I_313_Staging_Location,20, B546, AMK25,5.33333,44.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_I_313_Staging_Location,20, G881, AMK25,85.6667,51.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_I_313_Staging_Location,20, J007, AMK25,5.66667,41.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_I_313_Staging_Location,20, B535, AMK25,3.0,18.5,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_I_313_Staging_Location,20, Cartridge-_40mm_Green_Star_Parachute_M661, AMK25,3.0,18.5,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_I_313_Staging_Location,20, CRTG-_81MM_SMK_RP_M819_WFZ_MTSQ_M772, AMK25,57.0,63.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_I__II_Recon_Deep_Staging_Location,21, CA20, CH-53K_King_Stallion,2.0,20.5,0,SupplyCompany,SupplyCompany,0.2672828934462562
Banda_Aceh_Port,Phase_I__II_Recon_Deep_Staging_Location,21, L283, CH-53K_King_Stallion,5.0,8.76,0,SupplyCompany,SupplyCompany,0.2672828934462562
Banda_Aceh_Port,Phase_I__II_Recon_Deep_Staging_Location,21, L312, CH-53K_King_Stallion,4.0,1.64,0,SupplyCompany,SupplyCompany,0.2672828934462562
Banda_Aceh_Port,Phase_I__II_Recon_Deep_Staging_Location,21, B542, CH-53K_King_Stallion,2.0,42.0,0,SupplyCompany,SupplyCompany,0.2672828934462562
Banda_Aceh_Port,Phase_I__II_Recon_Deep_Staging_Location,21, L305, CH-53K_King_Stallion,2.0,1.46,0,SupplyCompany,SupplyCompany,0.2672828934462562
Banda_Aceh_Port,Phase_I__II_Recon_Deep_Staging_Location,21, CA30, CH-53K_King_Stallion,2.0,66.0,0,SupplyCompany,SupplyCompany,0.2672828934462562
Banda_Aceh_Port,Phase_I__II_Recon_Deep_Staging_Location,21, L311, CH-53K_King_Stallion,2.0,1.64,0,SupplyCompany,SupplyCompany,0.2672828934462562
Banda_Aceh_Port,Phase_I__II_Recon_Deep_Staging_Location,21, G950, CH-53K_King_Stallion,5.0,34.0,0,SupplyCompany,SupplyCompany,0.2672828934462562
Banda_Aceh_Port,Phase_I__II_Recon_Deep_Staging_Location,21, CRTG-_762MM_4_BALL_M801TRCR_M62, CH-53K_King_Stallion,2.0,17.75,0,SupplyCompany,SupplyCompany,0.2672828934462562
Banda_Aceh_Port,Phase_I__II_Recon_Deep_Staging_Location,21, AB57, CH-53K_King_Stallion,2.0,35.08,0,SupplyCompany,SupplyCompany,0.2672828934462562
Banda_Aceh_Port,Phase_I__II_Recon_Deep_Staging_Location,21, A606, CH-53K_King_Stallion,2.0,36.2,0,SupplyCompany,SupplyCompany,0.2672828934462562
Banda_Aceh_Port,Phase_I__II_Recon_Deep_Staging_Location,21, L306, CH-53K_King_Stallion,2.0,1.38,0,SupplyCompany,SupplyCompany,0.2672828934462562
Banda_Aceh_Port,Phase_I__II_Recon_Deep_Staging_Location,21, CRTG-_556MM_TRCR_M856, CH-53K_King_Stallion,2.0,30.0,0,SupplyCompany,SupplyCompany,0.2672828934462562
Banda_Aceh_Port,Phase_I__II_Recon_Deep_Staging_Location,21, B508, CH-53K_King_Stallion,2.0,18.5,0,SupplyCompany,SupplyCompany,0.2672828934462562
Banda_Aceh_Port,Phase_I__II_Recon_Deep_Staging_Location,21, L307, CH-53K_King_Stallion,2.0,2.08,0,SupplyCompany,SupplyCompany,0.2672828934462562
Banda_Aceh_Port,Phase_I__II_Recon_Deep_Staging_Location,21, G900, CH-53K_King_Stallion,11.0,47.0,0,SupplyCompany,SupplyCompany,0.2672828934462562
Banda_Aceh_Port,Phase_I__II_Recon_Deep_Staging_Location,21, G982, CH-53K_King_Stallion,2.0,1.69,0,SupplyCompany,SupplyCompany,0.2672828934462562
Banda_Aceh_Port,Phase_I__II_Recon_Deep_Staging_Location,21, A011, CH-53K_King_Stallion,2.0,23.0,0,SupplyCompany,SupplyCompany,0.2672828934462562
Banda_Aceh_Port,Phase_I__II_Recon_Deep_Staging_Location,21, AA54, CH-53K_King_Stallion,2.0,23.65,0,SupplyCompany,SupplyCompany,0.2672828934462562
Banda_Aceh_Port,Phase_I__II_Recon_Deep_Staging_Location,21, L495, CH-53K_King_Stallion,4.0,1.35,0,SupplyCompany,SupplyCompany,0.2672828934462562
Banda_Aceh_Port,Phase_I__II_Recon_Deep_Staging_Location,21, G940, CH-53K_King_Stallion,2.0,34.0,0,SupplyCompany,SupplyCompany,0.2672828934462562
Banda_Aceh_Port,Phase_I__II_Recon_Deep_Staging_Location,21, AA03, CH-53K_King_Stallion,4.0,17.9,0,SupplyCompany,SupplyCompany,0.2672828934462562
Banda_Aceh_Port,Phase_I__II_Recon_Deep_Staging_Location,21, CRTG-_84MM-_HIGH_EXPL_DP_HEDP_502_RS, CH-53K_King_Stallion,2.0,19.0,0,SupplyCompany,SupplyCompany,0.2672828934462562
Banda_Aceh_Port,Phase_I__II_Recon_Deep_Staging_Location,21, L314, CH-53K_King_Stallion,2.0,1.0,0,SupplyCompany,SupplyCompany,0.2672828934462562
Banda_Aceh_Port,Phase_I__II_Recon_Deep_Staging_Location,21, GG41, CH-53K_King_Stallion,2.0,22.0,0,SupplyCompany,SupplyCompany,0.2672828934462562
Banda_Aceh_Port,Phase_I__II_Recon_Deep_Staging_Location,21, A363, CH-53K_King_Stallion,2.0,36.5,0,SupplyCompany,SupplyCompany,0.2672828934462562
Banda_Aceh_Port,Phase_I__II_Recon_Deep_Staging_Location,21, J007, CH-53K_King_Stallion,5.33333,41.0,0,SupplyCompany,SupplyCompany,0.2672828934462562
Banda_Aceh_Port,Phase_I__II_Recon_Deep_Staging_Location,21, AA04, CH-53K_King_Stallion,2.0,17.75,0,SupplyCompany,SupplyCompany,0.2672828934462562
Banda_Aceh_Port,Phase_I__II_Recon_Deep_Staging_Location,21, CRTG-_CAL_50_API_M8API-T_M20_LNKD_AC, CH-53K_King_Stallion,2.0,35.0,0,SupplyCompany,SupplyCompany,0.2672828934462562
Banda_Aceh_Port,Phase_I__II_Recon_Deep_Staging_Location,21, G955, CH-53K_King_Stallion,2.0,1.6,0,SupplyCompany,SupplyCompany,0.2672828934462562
Banda_Aceh_Port,Phase_I__II_Recon_Deep_Staging_Location,21, G945, CH-53K_King_Stallion,2.0,1.6,0,SupplyCompany,SupplyCompany,0.2672828934462562
Sultan_Iskandar_Muda_Airport,Phase_I__II_Recon_Deep_Staging_Location,21, RECON_CO_C_5TH_RECON_BN, MV-22B_None,48.0,210.0,0,SupplyCompany,SupplyCompany,0.24392355314072578
Sultan_Iskandar_Muda_Airport,Phase_I_313_Staging_Location,22, HQTRS_BTRY_313, JLTV_M1279A1,36.0,210.0,0,SupplyCompany,SupplyCompany,0.0
Sultan_Iskandar_Muda_Airport,Phase_I_313_Staging_Location,22, CO_A_5TH_LAR_BN, JLTV_M1279A1,8.0,210.0,0,SupplyCompany,SupplyCompany,0.0
Sultan_Iskandar_Muda_Airport,Phase_I_313_Staging_Location,22, ROMEO_BTRY_313, JLTV_M1279A1,2.0,210.0,0,SupplyCompany,SupplyCompany,0.0
Sultan_Iskandar_Muda_Airport,Phase_I_328_Staging_Location,22, HS_CO_328, AMK25,94.0,210.0,0,SupplyCompany,SupplyCompany,0.0
Sultan_Iskandar_Muda_Airport,Phase_I_128_Staging_Location,22, HS_CO_128, AMK25,16.0,210.0,0,SupplyCompany,SupplyCompany,0.0
Sultan_Iskandar_Muda_Airport,Phase_II_D-Day_128_Support_Area,23, CO_A_5TH_LAR_BN, AMK25,47.0,210.0,0,SupplyCompany,SupplyCompany,0.0
Sultan_Iskandar_Muda_Airport,Phase_II_D-Day_128_Support_Area,23, JP5, AMK25,17508.0,6.6,0,SupplyCompany,SupplyCompany,0.0
Sultan_Iskandar_Muda_Airport,Phase_II_D-Day_128_Support_Area,23, CO_A_ACV_BN, AMK25,255.0,210.0,0,SupplyCompany,SupplyCompany,0.0
Sultan_Iskandar_Muda_Airport,Phase_II_D-Day_128_Support_Area,23, HS_CO_128, AMK25,258.0,210.0,0,SupplyCompany,SupplyCompany,0.0
Sultan_Iskandar_Muda_Airport,Phase_II_D-Day_128_Support_Area,23, AA53, AMK25,1.0,33.5,0,SupplyCompany,SupplyCompany,0.0
Sultan_Iskandar_Muda_Airport,Phase_II_D-Day_128_Support_Area,23, Cartridge-_Caliber_50_4_SLAP_M9031_SLAP-T_M962_Linked, AMK25,1.0,35.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D2_PAA4,23, B546, JLTV_M1279A1,4.66667,44.0,0,SupplyCompany,SupplyCompany,0.7589349634280879
Banda_Aceh_Port,Phase_II_D2_PAA4,23, B542, JLTV_M1279A1,2.66667,42.0,0,SupplyCompany,SupplyCompany,0.7589349634280879
Banda_Aceh_Port,Phase_II_D2_PAA4,23, G945, JLTV_M1279A1,4.0,1.6,0,SupplyCompany,SupplyCompany,0.7589349634280879
Banda_Aceh_Port,Phase_II_D2_PAA4,23, CA27, JLTV_M1279A1,2.66667,18.0,0,SupplyCompany,SupplyCompany,0.7589349634280879
Banda_Aceh_Port,Phase_II_D2_PAA4,23, L495, JLTV_M1279A1,22.0,1.35,0,SupplyCompany,SupplyCompany,0.7589349634280879
Banda_Aceh_Port,Phase_II_D2_PAA4,23, L283, JLTV_M1279A1,2.66667,8.76,0,SupplyCompany,SupplyCompany,0.7589349634280879
Banda_Aceh_Port,Phase_II_D2_PAA4,23, A011, JLTV_M1279A1,3.0,23.0,0,SupplyCompany,SupplyCompany,0.7589349634280879
Banda_Aceh_Port,Phase_II_D2_PAA4,23, MRE, JLTV_M1279A1,5.06667,22.0,0,SupplyCompany,SupplyCompany,0.7589349634280879
Banda_Aceh_Port,Phase_II_D2_PAA4,23, L307, JLTV_M1279A1,4.0,2.08,0,SupplyCompany,SupplyCompany,0.7589349634280879
Banda_Aceh_Port,Phase_II_D2_PAA4,23, L314, JLTV_M1279A1,4.0,1.0,0,SupplyCompany,SupplyCompany,0.7589349634280879
Banda_Aceh_Port,Phase_II_D2_PAA4,23, ROMEO_BTRY_313, JLTV_M1279A1,2.0,210.0,0,SupplyCompany,SupplyCompany,0.7589349634280879
Banda_Aceh_Port,Phase_II_D2_PAA4,23, CA30, JLTV_M1279A1,2.66667,66.0,0,SupplyCompany,SupplyCompany,0.7589349634280879
Banda_Aceh_Port,Phase_II_D2_PAA4,23, AA03, JLTV_M1279A1,4.66667,17.9,0,SupplyCompany,SupplyCompany,0.7589349634280879
Banda_Aceh_Port,Phase_II_D2_PAA4,23, GG41, JLTV_M1279A1,1.66667,22.0,0,SupplyCompany,SupplyCompany,0.7589349634280879
Banda_Aceh_Port,Phase_II_D2_PAA4,23, CRTG-_84MM-_HIGH_EXPL_DP_HEDP_502_RS, JLTV_M1279A1,2.66667,19.0,0,SupplyCompany,SupplyCompany,0.7589349634280879
Banda_Aceh_Port,Phase_II_D2_PAA4,23, J007, JLTV_M1279A1,2.66667,41.0,0,SupplyCompany,SupplyCompany,0.7589349634280879
Banda_Aceh_Port,Phase_II_D2_PAA4,23, CRTG-_556MM_TRCR_M856, JLTV_M1279A1,2.66667,30.0,0,SupplyCompany,SupplyCompany,0.7589349634280879
Banda_Aceh_Port,Phase_II_D2_PAA4,23, AB57, JLTV_M1279A1,3.0,35.08,0,SupplyCompany,SupplyCompany,0.7589349634280879
Banda_Aceh_Port,Phase_II_D2_PAA4,23, CRTG-_762MM_4_BALL_M801TRCR_M62, JLTV_M1279A1,6.0,17.75,0,SupplyCompany,SupplyCompany,0.7589349634280879
Banda_Aceh_Port,Phase_II_D2_PAA4,23, G950, JLTV_M1279A1,2.66667,34.0,0,SupplyCompany,SupplyCompany,0.7589349634280879
Banda_Aceh_Port,Phase_II_D2_PAA4,23, A606, JLTV_M1279A1,2.66667,36.2,0,SupplyCompany,SupplyCompany,0.7589349634280879
Banda_Aceh_Port,Phase_II_D2_PAA4,23, L306, JLTV_M1279A1,4.0,1.38,0,SupplyCompany,SupplyCompany,0.7589349634280879
Banda_Aceh_Port,Phase_II_D2_PAA4,23, A363, JLTV_M1279A1,1.66667,36.5,0,SupplyCompany,SupplyCompany,0.7589349634280879
Banda_Aceh_Port,Phase_II_D2_PAA4,23, CRTG-_CAL_50_API_M8API-T_M20_LNKD_AC, JLTV_M1279A1,6.0,35.0,0,SupplyCompany,SupplyCompany,0.7589349634280879
Banda_Aceh_Port,Phase_II_D2_PAA4,23, CRTG-_40MM_ILLUM_RED_STAR_PARA_M662_SIGNAL_RD, JLTV_M1279A1,2.0,18.5,0,SupplyCompany,SupplyCompany,0.7589349634280879
Banda_Aceh_Port,Phase_II_D2_PAA4,23, G955, JLTV_M1279A1,4.0,1.6,0,SupplyCompany,SupplyCompany,0.7589349634280879
Banda_Aceh_Port,Phase_II_D2_PAA4,23, Cartridge-_40mm_Green_Star_Parachute_M661, JLTV_M1279A1,2.0,18.5,0,SupplyCompany,SupplyCompany,0.7589349634280879
Banda_Aceh_Port,Phase_II_D2_PAA4,23, G881, JLTV_M1279A1,22.0,51.0,0,SupplyCompany,SupplyCompany,0.7589349634280879
Banda_Aceh_Port,Phase_II_D2_PAA4,23, G982, JLTV_M1279A1,4.0,1.69,0,SupplyCompany,SupplyCompany,0.7589349634280879
Banda_Aceh_Port,Phase_II_D2_PAA4,23, G940, JLTV_M1279A1,4.0,34.0,0,SupplyCompany,SupplyCompany,0.7589349634280879
Banda_Aceh_Port,Phase_II_D2_PAA4,23, CA41, JLTV_M1279A1,2.66667,26.4,0,SupplyCompany,SupplyCompany,0.7589349634280879
Banda_Aceh_Port,Phase_II_D2_PAA4,23, B509, JLTV_M1279A1,2.0,18.5,0,SupplyCompany,SupplyCompany,0.7589349634280879
Banda_Aceh_Port,Phase_II_D2_PAA4,23, L312, JLTV_M1279A1,8.0,1.64,0,SupplyCompany,SupplyCompany,0.7589349634280879
Banda_Aceh_Port,Phase_II_D2_PAA4,23, L305, JLTV_M1279A1,4.0,1.46,0,SupplyCompany,SupplyCompany,0.7589349634280879
Banda_Aceh_Port,Phase_II_D2_PAA4,23, AA54, JLTV_M1279A1,4.0,23.65,0,SupplyCompany,SupplyCompany,0.7589349634280879
Banda_Aceh_Port,Phase_II_D2_PAA4,23, CA51, JLTV_M1279A1,2.66667,27.5,0,SupplyCompany,SupplyCompany,0.7589349634280879
Banda_Aceh_Port,Phase_II_D2_PAA4,23, G900, JLTV_M1279A1,6.0,47.0,0,SupplyCompany,SupplyCompany,0.7589349634280879
Banda_Aceh_Port,Phase_II_D2_PAA4,23, L311, JLTV_M1279A1,1.66667,1.64,0,SupplyCompany,SupplyCompany,0.7589349634280879
Banda_Aceh_Port,Phase_II_D2_PAA4,23, AA04, JLTV_M1279A1,1.66667,17.75,0,SupplyCompany,SupplyCompany,0.7589349634280879
Banda_Aceh_Port,Phase_II_D2_PAA4,23, Water_Rigid, JLTV_M1279A1,2.46667,33.0,0,SupplyCompany,SupplyCompany,0.7589349634280879
Banda_Aceh_Port,Phase_II_D2_PAA4,23, B535, JLTV_M1279A1,2.0,18.5,0,SupplyCompany,SupplyCompany,0.7589349634280879
Banda_Aceh_Port,Phase_II_D2_PAA4,23, B508, JLTV_M1279A1,2.0,18.5,0,SupplyCompany,SupplyCompany,0.7589349634280879
Banda_Aceh_Port,Phase_II_D2_PAA4,23, CA20, JLTV_M1279A1,2.66667,20.5,0,SupplyCompany,SupplyCompany,0.7589349634280879
Banda_Aceh_Port,Phase_II_D2_PAA4,23, CA36, JLTV_M1279A1,2.66667,18.0,0,SupplyCompany,SupplyCompany,0.7589349634280879
Sultan_Iskandar_Muda_Airport,Phase_II_PAA2,23, Rocket-_298mm_Alternative_Warhead_M30A2_IM_GMLRS, JLTV_M1279A1,6.0,5072.0,0,SupplyCompany,SupplyCompany,0.0
Sultan_Iskandar_Muda_Airport,Phase_II_PAA2,23, HQTRS_BTRY_313, JLTV_M1279A1,8.0,210.0,0,SupplyCompany,SupplyCompany,0.0
Sultan_Iskandar_Muda_Airport,Phase_II_PAA2,23, HQTRS_BTRY_313, AMK25,143.0,210.0,0,SupplyCompany,SupplyCompany,0.0
Sultan_Iskandar_Muda_Airport,Phase_II_PAA2,23, Rocket-_298mm_Tactical_Unitary_M31A2_IM_GMLRS, AMK25,3.14611,5096.0,0,SupplyCompany,SupplyCompany,0.0
Sultan_Iskandar_Muda_Airport,Phase_II_PAA2,23, ROMEO_BTRY_313, AMK25,145.0,210.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_PAA2,23, G900, JLTV_M1279A1,2.66667,47.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_PAA2,23, L311, JLTV_M1279A1,2.0,1.64,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_PAA2,23, CRTG-_40MM_ILLUM_RED_STAR_PARA_M662_SIGNAL_RD, JLTV_M1279A1,2.0,18.5,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_PAA2,23, A363, JLTV_M1279A1,2.0,36.5,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_PAA2,23, CRTG-_CAL_50_API_M8API-T_M20_LNKD_AC, JLTV_M1279A1,4.0,35.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_PAA2,23, B546, JLTV_M1279A1,2.0,44.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_PAA2,23, G955, JLTV_M1279A1,8.0,1.6,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_PAA2,23, B509, JLTV_M1279A1,2.0,18.5,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_PAA2,23, CRTG-_556MM_TRCR_M856, JLTV_M1279A1,3.0,30.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_PAA2,23, J007, JLTV_M1279A1,2.0,41.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_PAA2,23, G881, JLTV_M1279A1,24.0,51.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_PAA2,23, Cartridge-_40mm_Green_Star_Parachute_M661, JLTV_M1279A1,2.0,18.5,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_PAA2,23, AA04, JLTV_M1279A1,2.66667,17.75,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_PAA2,23, G982, JLTV_M1279A1,8.0,1.69,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_PAA2,23, G940, JLTV_M1279A1,6.0,34.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_PAA2,23, L312, JLTV_M1279A1,16.0,1.64,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_PAA2,23, L305, JLTV_M1279A1,8.0,1.46,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_PAA2,23, L306, JLTV_M1279A1,8.0,1.38,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_PAA2,23, G950, JLTV_M1279A1,2.66667,34.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_PAA2,23, G945, JLTV_M1279A1,8.0,1.6,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_PAA2,23, Water_Rigid, JLTV_M1279A1,150.0,33.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_PAA2,23, L495, JLTV_M1279A1,14.0,1.35,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_PAA2,23, B535, JLTV_M1279A1,2.0,18.5,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_PAA2,23, L307, JLTV_M1279A1,8.0,2.08,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_PAA2,23, B542, JLTV_M1279A1,4.0,42.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_PAA2,23, L314, JLTV_M1279A1,8.0,1.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_PAA2,23, CA30, JLTV_M1279A1,2.66667,66.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_PAA2,23, JP5, JLTV_M1279A1,10320.0,6.6,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_PAA2,23, L283, JLTV_M1279A1,2.0,8.76,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_PAA2,23, MRE, JLTV_M1279A1,228.0,22.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_PAA2,23, AB57, JLTV_M1279A1,4.0,35.08,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_PAA2,23, GG41, JLTV_M1279A1,2.66667,22.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_PAA2,23, B508, JLTV_M1279A1,2.66667,18.5,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_PAA2,23, HQTRS_BTRY_313, JLTV_M1279A1,20.0,210.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_PAA2,23, CRTG-_762MM_4_BALL_M801TRCR_M62, JLTV_M1279A1,5.33333,17.75,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, CRTG-_556MM_TRCR_M856, JLTV_M1279A1,5.0,30.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, MN79, JLTV_M1279A1,2.0,1.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, AB57, JLTV_M1279A1,15.0,35.08,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, B647, JLTV_M1279A1,7.33333,45.0,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, CRTG-_762MM_4_BALL_M801TRCR_M62, JLTV_M1279A1,38.0,17.75,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, B508, JLTV_M1279A1,2.0,18.5,0,SupplyCompany,SupplyCompany,0.0
Banda_Aceh_Port,Phase_II_D-Day_128_Support_Area,23, Water_Rigid, JLTV_M1279A1,319.6,33.0,0,SupplyCompany,SupplyCompany,0.0
